lead_id,lead_time,first_response_time,response_time_mins,lead_source,sales_rep,ordered
LEAD_002265,2025-10-24 19:34:41.692553,2025-10-24 20:04:26.065541,29.7,Phone Call,Rep_06,0
LEAD_007571,2025-10-24 19:55:40.877956,2025-10-24 20:33:56.026287,38.3,Website Form,Rep_07,0
LEAD_007819,2025-10-24 20:03:22.960063,2025-10-24 20:45:38.469300,42.3,Third Party Lead,Rep_06,0
LEAD_000139,2025-10-24 20:14:05.333088,2025-10-24 20:46:52.260039,32.8,Website Form,Rep_04,0
LEAD_009689,2025-10-24 20:54:12.208962,2025-10-24 21:28:41.530801,34.5,Website Form,Rep_10,0
LEAD_008017,2025-10-24 20:56:03.750278,2025-10-24 21:18:08.749433,22.1,Phone Call,Rep_07,0
LEAD_004192,2025-10-24 21:10:07.338831,2025-10-24 22:15:22.696625,65.3,Third Party Lead,Rep_04,0
LEAD_004236,2025-10-24 21:11:59.120301,2025-10-25 00:38:55.343863,206.9,Website Form,Rep_01,0
LEAD_002819,2025-10-24 21:15:46.971271,2025-10-24 21:31:27.939500,15.7,Dealer Referral,Rep_04,0
LEAD_001531,2025-10-24 21:16:44.816537,2025-10-24 21:26:08.581785,9.4,Website Form,Rep_09,0
LEAD_007332,2025-10-24 21:17:47.459794,2025-10-24 22:12:38.167912,54.8,Third Party Lead,Rep_10,0
LEAD_009822,2025-10-24 21:31:07.819861,2025-10-24 22:06:24.881286,35.3,Walk-in,Rep_09,1
LEAD_005180,2025-10-24 21:33:57.675010,2025-10-24 21:52:25.263912,18.5,Third Party Lead,Rep_03,0
LEAD_008944,2025-10-24 21:40:34.826248,2025-10-24 22:40:25.234598,59.8,Third Party Lead,Rep_02,0
LEAD_007692,2025-10-24 21:47:26.877006,2025-10-24 21:57:50.456933,10.4,Third Party Lead,Rep_09,0
LEAD_003490,2025-10-24 21:49:48.165961,2025-10-24 22:38:27.817270,48.7,Website Form,Rep_05,0
LEAD_002541,2025-10-24 21:51:47.126833,2025-10-24 22:03:41.603181,11.9,Walk-in,Rep_05,0
LEAD_000496,2025-10-24 22:02:14.466499,2025-10-24 22:10:43.079212,8.5,Website Form,Rep_04,0
LEAD_001955,2025-10-24 22:03:07.950838,2025-10-24 22:26:10.781646,23.0,Third Party Lead,Rep_09,0
LEAD_005039,2025-10-24 22:10:21.169561,2025-10-24 22:49:48.076070,39.4,Walk-in,Rep_06,0
LEAD_008730,2025-10-24 22:22:21.360905,2025-10-24 23:37:03.567214,74.7,Website Form,Rep_06,0
LEAD_007747,2025-10-24 22:26:10.949844,2025-10-24 23:50:23.617784,84.2,Website Form,Rep_12,0
LEAD_002614,2025-10-24 22:26:13.210386,2025-10-24 23:45:55.856699,79.7,Walk-in,Rep_09,0
LEAD_003317,2025-10-24 22:56:11.121195,2025-10-24 23:33:41.533064,37.5,Phone Call,Rep_04,0
LEAD_003325,2025-10-24 23:03:23.159216,2025-10-24 23:53:32.665906,50.2,Walk-in,Rep_01,1
LEAD_008955,2025-10-24 23:07:09.564115,2025-10-24 23:23:29.204171,16.3,Website Form,Rep_06,0
LEAD_008398,2025-10-24 23:10:02.766345,2025-10-25 01:28:14.420894,138.2,Website Form,Rep_01,0
LEAD_007683,2025-10-25 00:07:02.494224,2025-10-25 00:13:07.934094,6.1,Phone Call,Rep_07,0
LEAD_001783,2025-10-25 00:08:04.811313,2025-10-25 01:00:19.860617,52.3,Phone Call,Rep_06,0
LEAD_006761,2025-10-25 00:33:51.876142,2025-10-25 00:40:31.592461,6.7,Website Form,Rep_06,0
LEAD_001749,2025-10-25 00:40:33.689853,2025-10-25 00:44:48.183542,4.2,Walk-in,Rep_09,1
LEAD_005920,2025-10-25 00:50:35.730868,2025-10-25 01:29:36.929270,39.0,Phone Call,Rep_07,0
LEAD_001114,2025-10-25 00:53:52.998722,2025-10-25 01:35:20.475070,41.5,Phone Call,Rep_03,0
LEAD_008894,2025-10-25 00:53:59.980602,2025-10-25 01:42:55.863734,48.9,Phone Call,Rep_01,0
LEAD_005073,2025-10-25 00:56:33.093601,2025-10-25 02:27:14.256307,90.7,Phone Call,Rep_01,0
LEAD_002694,2025-10-25 00:57:40.406444,2025-10-25 03:04:45.548617,127.1,Phone Call,Rep_11,0
LEAD_009074,2025-10-25 01:04:09.483652,2025-10-25 02:12:28.861330,68.3,Phone Call,Rep_01,0
LEAD_004522,2025-10-25 01:17:02.459137,2025-10-25 01:19:33.771540,2.5,Phone Call,Rep_05,1
LEAD_001939,2025-10-25 01:26:33.313227,2025-10-25 02:42:20.748817,75.8,Phone Call,Rep_11,1
LEAD_001131,2025-10-25 01:28:14.598646,2025-10-25 01:45:37.859078,17.4,Walk-in,Rep_03,0
LEAD_001715,2025-10-25 01:38:41.429685,2025-10-25 02:20:47.672600,42.1,Dealer Referral,Rep_11,0
LEAD_001989,2025-10-25 01:41:12.001406,2025-10-25 03:39:09.739575,118.0,Website Form,Rep_03,0
LEAD_008325,2025-10-25 01:47:26.556721,2025-10-25 02:31:42.027584,44.3,Dealer Referral,Rep_07,0
LEAD_002081,2025-10-25 01:47:27.379818,2025-10-25 02:03:06.937679,15.7,Dealer Referral,Rep_09,1
LEAD_008924,2025-10-25 01:49:29.551253,2025-10-25 02:20:53.779465,31.4,Third Party Lead,Rep_02,0
LEAD_007563,2025-10-25 02:02:28.591745,2025-10-25 02:19:47.730909,17.3,Website Form,Rep_06,0
LEAD_003808,2025-10-25 02:04:22.532239,2025-10-25 02:48:25.103825,44.0,Website Form,Rep_03,0
LEAD_008832,2025-10-25 02:04:26.548213,2025-10-25 02:27:27.543142,23.0,Website Form,Rep_03,0
LEAD_006362,2025-10-25 02:15:36.570394,2025-10-25 02:22:43.024427,7.1,Phone Call,Rep_01,0
LEAD_001232,2025-10-25 02:25:17.598170,2025-10-25 02:42:17.843686,17.0,Website Form,Rep_06,0
LEAD_007060,2025-10-25 02:29:13.183201,2025-10-25 02:46:04.861293,16.9,Third Party Lead,Rep_04,0
LEAD_002984,2025-10-25 02:44:15.503547,2025-10-25 02:49:46.767137,5.5,Third Party Lead,Rep_08,0
LEAD_000894,2025-10-25 02:46:40.914903,2025-10-25 04:11:39.569676,85.0,Website Form,Rep_02,0
LEAD_001962,2025-10-25 02:52:40.896951,2025-10-25 03:22:53.715290,30.2,Website Form,Rep_01,0
LEAD_001944,2025-10-25 02:56:47.944445,2025-10-25 03:15:34.167499,18.8,Walk-in,Rep_01,1
LEAD_003107,2025-10-25 03:05:03.481311,2025-10-25 03:58:21.649660,53.3,Walk-in,Rep_01,0
LEAD_000446,2025-10-25 03:25:01.417613,2025-10-25 03:51:32.087729,26.5,Third Party Lead,Rep_10,0
LEAD_002362,2025-10-25 03:26:08.745304,2025-10-25 04:00:48.350049,34.7,Website Form,Rep_01,0
LEAD_000666,2025-10-25 03:31:55.016604,2025-10-25 04:46:52.320581,75.0,Website Form,Rep_08,0
LEAD_008626,2025-10-25 03:38:53.522932,2025-10-25 05:00:29.378092,81.6,Phone Call,Rep_02,0
LEAD_001644,2025-10-25 03:42:40.006936,2025-10-25 03:46:05.967888,3.4,Phone Call,Rep_03,1
LEAD_006290,2025-10-25 04:11:35.013025,2025-10-25 06:03:46.966225,112.2,Phone Call,Rep_06,0
LEAD_001872,2025-10-25 04:39:25.524195,2025-10-25 04:51:58.217340,12.5,Website Form,Rep_07,0
LEAD_002147,2025-10-25 04:43:27.827720,2025-10-25 04:47:30.993760,4.1,Phone Call,Rep_10,0
LEAD_009049,2025-10-25 04:46:26.733712,2025-10-25 05:09:37.578000,23.2,Third Party Lead,Rep_05,0
LEAD_004270,2025-10-25 04:50:38.992826,2025-10-25 05:06:45.311614,16.1,Third Party Lead,Rep_07,0
LEAD_001258,2025-10-25 04:54:03.209580,2025-10-25 05:24:53.538593,30.8,Phone Call,Rep_05,0
LEAD_002060,2025-10-25 05:11:34.762356,2025-10-25 05:13:38.112690,2.1,Phone Call,Rep_07,0
LEAD_004391,2025-10-25 05:12:05.333206,2025-10-25 06:28:16.497998,76.2,Website Form,Rep_02,0
LEAD_007475,2025-10-25 05:21:55.467491,2025-10-25 05:29:04.988297,7.2,Website Form,Rep_09,0
LEAD_001408,2025-10-25 05:29:09.735804,2025-10-25 05:39:45.742791,10.6,Third Party Lead,Rep_11,0
LEAD_005310,2025-10-25 05:31:33.537248,2025-10-25 05:39:40.351429,8.1,Third Party Lead,Rep_07,0
LEAD_000209,2025-10-25 05:45:38.274157,2025-10-25 08:11:13.236157,145.6,Dealer Referral,Rep_08,0
LEAD_009203,2025-10-25 05:45:48.997502,2025-10-25 07:29:59.582144,104.2,Phone Call,Rep_10,0
LEAD_007359,2025-10-25 05:55:10.661497,2025-10-25 07:03:47.610342,68.6,Website Form,Rep_07,0
LEAD_008030,2025-10-25 06:01:19.252348,2025-10-25 06:07:05.295384,5.8,Third Party Lead,Rep_03,0
LEAD_001748,2025-10-25 06:04:36.391394,2025-10-25 06:14:17.551723,9.7,Website Form,Rep_03,0
LEAD_006116,2025-10-25 06:09:13.367649,2025-10-25 06:31:26.320914,22.2,Walk-in,Rep_06,0
LEAD_007663,2025-10-25 06:10:14.381564,2025-10-25 06:17:26.896554,7.2,Walk-in,Rep_03,0
LEAD_007214,2025-10-25 06:15:03.728134,2025-10-25 06:26:41.069877,11.6,Phone Call,Rep_12,0
LEAD_009193,2025-10-25 06:24:46.471250,2025-10-25 06:27:49.454657,3.0,Third Party Lead,Rep_06,0
LEAD_002771,2025-10-25 06:25:16.876342,2025-10-25 14:25:16.876342,480.0,Dealer Referral,Rep_01,0
LEAD_000291,2025-10-25 06:31:19.194787,2025-10-25 07:19:08.221127,47.8,Dealer Referral,Rep_04,0
LEAD_002532,2025-10-25 06:37:34.847051,2025-10-25 14:34:45.880262,477.2,Third Party Lead,Rep_02,0
LEAD_005010,2025-10-25 07:17:01.424875,2025-10-25 08:23:28.314019,66.4,Website Form,Rep_01,0
LEAD_004626,2025-10-25 07:18:32.760730,2025-10-25 09:06:57.246921,108.4,Walk-in,Rep_03,0
LEAD_009830,2025-10-25 07:38:09.621456,2025-10-25 07:43:46.026705,5.6,Walk-in,Rep_05,0
LEAD_002154,2025-10-25 07:52:56.474869,2025-10-25 07:56:07.080930,3.2,Third Party Lead,Rep_04,0
LEAD_002159,2025-10-25 07:53:22.985898,2025-10-25 08:14:35.521235,21.2,Phone Call,Rep_01,0
LEAD_007559,2025-10-25 08:00:37.870710,2025-10-25 09:21:46.231746,81.1,Phone Call,Rep_02,0
LEAD_008706,2025-10-25 08:22:48.402644,2025-10-25 08:41:44.979436,18.9,Phone Call,Rep_08,0
LEAD_005189,2025-10-25 08:23:58.648678,2025-10-25 09:08:04.961282,44.1,Third Party Lead,Rep_02,0
LEAD_007904,2025-10-25 08:25:47.891109,2025-10-25 09:20:01.898527,54.2,Third Party Lead,Rep_01,0
LEAD_004212,2025-10-25 08:32:36.759071,2025-10-25 09:01:13.395167,28.6,Phone Call,Rep_04,0
LEAD_009308,2025-10-25 08:32:39.964251,2025-10-25 08:50:38.799089,18.0,Walk-in,Rep_02,0
LEAD_004007,2025-10-25 08:44:12.949792,2025-10-25 09:12:10.776959,28.0,Website Form,Rep_12,0
LEAD_006910,2025-10-25 08:46:51.807564,2025-10-25 09:21:06.491990,34.2,Phone Call,Rep_12,0
LEAD_008467,2025-10-25 09:00:11.133762,2025-10-25 10:16:32.454715,76.4,Website Form,Rep_11,0
LEAD_009413,2025-10-25 09:05:59.331146,2025-10-25 11:17:26.093602,131.4,Walk-in,Rep_04,0
LEAD_009965,2025-10-25 09:07:31.204903,2025-10-25 10:32:56.924294,85.4,Phone Call,Rep_02,0
LEAD_003374,2025-10-25 09:09:37.466857,2025-10-25 09:13:51.976990,4.2,Walk-in,Rep_10,0
LEAD_009753,2025-10-25 09:33:14.817616,2025-10-25 09:39:21.157873,6.1,Phone Call,Rep_07,0
LEAD_004822,2025-10-25 09:51:32.108012,2025-10-25 10:06:45.731958,15.2,Website Form,Rep_08,0
LEAD_000406,2025-10-25 09:52:42.480979,2025-10-25 10:11:10.851479,18.5,Third Party Lead,Rep_05,0
LEAD_004451,2025-10-25 09:58:15.859325,2025-10-25 11:04:03.695627,65.8,Website Form,Rep_12,0
LEAD_000303,2025-10-25 10:06:04.429443,2025-10-25 10:31:49.999815,25.8,Phone Call,Rep_07,0
LEAD_008124,2025-10-25 10:16:28.059558,2025-10-25 11:21:43.626676,65.3,Walk-in,Rep_04,1
LEAD_000358,2025-10-25 10:19:14.778210,2025-10-25 13:11:39.553537,172.4,Phone Call,Rep_02,0
LEAD_009281,2025-10-25 10:52:00.442656,2025-10-25 10:56:44.643933,4.7,Website Form,Rep_10,0
LEAD_001212,2025-10-25 10:53:44.953520,2025-10-25 11:23:50.343076,30.1,Phone Call,Rep_03,0
LEAD_005678,2025-10-25 10:54:32.478634,2025-10-25 12:29:42.277439,95.2,Website Form,Rep_02,0
LEAD_008431,2025-10-25 11:00:05.073237,2025-10-25 11:51:44.151153,51.7,Website Form,Rep_01,0
LEAD_002995,2025-10-25 11:11:35.626462,2025-10-25 16:47:17.024126,335.7,Website Form,Rep_03,0
LEAD_001269,2025-10-25 11:13:03.908538,2025-10-25 12:34:09.303947,81.1,Phone Call,Rep_11,0
LEAD_007887,2025-10-25 11:15:21.153640,2025-10-25 11:25:40.674272,10.3,Website Form,Rep_01,0
LEAD_001333,2025-10-25 11:18:23.565181,2025-10-25 12:10:32.441513,52.1,Website Form,Rep_10,0
LEAD_001961,2025-10-25 11:22:50.311751,2025-10-25 11:30:23.881736,7.6,Website Form,Rep_03,0
LEAD_007634,2025-10-25 11:27:28.418418,2025-10-25 11:41:36.586440,14.1,Third Party Lead,Rep_01,0
LEAD_004129,2025-10-25 11:33:38.290820,2025-10-25 12:11:47.954247,38.2,Website Form,Rep_10,0
LEAD_007936,2025-10-25 11:35:00.637298,2025-10-25 11:38:01.249049,3.0,Website Form,Rep_06,0
LEAD_000447,2025-10-25 11:46:11.698579,2025-10-25 13:51:22.145103,125.2,Third Party Lead,Rep_02,0
LEAD_003475,2025-10-25 11:48:03.193318,2025-10-25 12:46:47.926531,58.7,Third Party Lead,Rep_07,0
LEAD_003845,2025-10-25 11:59:36.089418,2025-10-25 12:05:11.365716,5.6,Website Form,Rep_10,0
LEAD_009870,2025-10-25 12:12:45.550556,2025-10-25 12:55:20.945982,42.6,Website Form,Rep_12,0
LEAD_009173,2025-10-25 12:22:58.613076,2025-10-25 14:25:24.998143,122.4,Dealer Referral,Rep_05,0
LEAD_000595,2025-10-25 12:27:46.774507,2025-10-25 14:14:43.158187,106.9,Third Party Lead,Rep_08,0
LEAD_003750,2025-10-25 12:32:51.129255,2025-10-25 14:50:31.028224,137.7,Third Party Lead,Rep_01,0
LEAD_008034,2025-10-25 12:48:31.387485,2025-10-25 13:29:32.556000,41.0,Website Form,Rep_06,0
LEAD_006162,2025-10-25 12:53:33.102082,2025-10-25 13:16:23.651819,22.8,Website Form,Rep_11,0
LEAD_004321,2025-10-25 13:02:45.519392,2025-10-25 13:21:07.386100,18.4,Phone Call,Rep_05,0
LEAD_009025,2025-10-25 13:05:27.629266,2025-10-25 13:14:14.512176,8.8,Phone Call,Rep_12,0
LEAD_004418,2025-10-25 13:07:25.914443,2025-10-25 13:33:31.197701,26.1,Dealer Referral,Rep_07,0
LEAD_009534,2025-10-25 13:25:00.798659,2025-10-25 15:35:49.129679,130.8,Third Party Lead,Rep_07,0
LEAD_007117,2025-10-25 13:34:45.360040,2025-10-25 13:38:11.028846,3.4,Third Party Lead,Rep_06,0
LEAD_002108,2025-10-25 14:02:19.528738,2025-10-25 16:05:23.439246,123.1,Third Party Lead,Rep_06,0
LEAD_005928,2025-10-25 14:28:56.322831,2025-10-25 14:34:16.250328,5.3,Walk-in,Rep_06,0
LEAD_009701,2025-10-25 14:40:30.753383,2025-10-25 17:34:50.584839,174.3,Walk-in,Rep_02,0
LEAD_000690,2025-10-25 14:58:48.602269,2025-10-25 15:21:24.367314,22.6,Website Form,Rep_03,0
LEAD_000399,2025-10-25 14:58:56.207539,2025-10-25 15:38:03.482950,39.1,Walk-in,Rep_11,1
LEAD_006449,2025-10-25 14:59:28.420836,2025-10-25 15:03:23.481909,3.9,Dealer Referral,Rep_09,1
LEAD_006012,2025-10-25 15:01:06.207229,2025-10-25 15:10:26.272077,9.3,Third Party Lead,Rep_04,0
LEAD_000405,2025-10-25 15:10:55.168855,2025-10-25 15:39:32.051427,28.6,Website Form,Rep_10,0
LEAD_007463,2025-10-25 15:23:40.384906,2025-10-25 16:46:20.698934,82.7,Third Party Lead,Rep_11,0
LEAD_002830,2025-10-25 15:25:13.688704,2025-10-25 15:37:13.323328,12.0,Dealer Referral,Rep_12,0
LEAD_000211,2025-10-25 15:41:57.248524,2025-10-25 16:38:49.840968,56.9,Phone Call,Rep_12,0
LEAD_004440,2025-10-25 15:42:19.813016,2025-10-25 17:01:32.336359,79.2,Website Form,Rep_06,0
LEAD_006027,2025-10-25 15:43:42.076448,2025-10-25 16:37:52.724101,54.2,Third Party Lead,Rep_01,0
LEAD_004646,2025-10-25 15:47:12.158598,2025-10-25 16:19:02.731884,31.8,Walk-in,Rep_02,0
LEAD_003765,2025-10-25 15:50:05.916149,2025-10-25 16:10:38.345448,20.5,Phone Call,Rep_10,0
LEAD_002353,2025-10-25 15:55:03.755812,2025-10-25 16:05:35.080622,10.5,Phone Call,Rep_06,0
LEAD_008537,2025-10-25 15:55:16.098780,2025-10-25 19:56:08.552540,240.9,Website Form,Rep_08,0
LEAD_007179,2025-10-25 16:04:53.576487,2025-10-25 18:51:31.751803,166.6,Website Form,Rep_01,0
LEAD_000460,2025-10-25 16:12:07.421483,2025-10-25 16:19:09.141183,7.0,Website Form,Rep_05,1
LEAD_005268,2025-10-25 16:13:09.196793,2025-10-25 18:41:48.102157,148.6,Phone Call,Rep_02,0
LEAD_001663,2025-10-25 16:19:44.398105,2025-10-25 16:26:26.963135,6.7,Third Party Lead,Rep_05,0
LEAD_002955,2025-10-25 16:27:52.885574,2025-10-25 17:19:55.620858,52.0,Third Party Lead,Rep_04,0
LEAD_002519,2025-10-25 16:36:31.813981,2025-10-25 18:57:34.220644,141.0,Walk-in,Rep_02,0
LEAD_008083,2025-10-25 16:37:27.741958,2025-10-25 16:38:54.858556,1.5,Website Form,Rep_10,0
LEAD_000273,2025-10-25 16:40:53.264218,2025-10-25 17:03:50.545437,23.0,Third Party Lead,Rep_11,0
LEAD_007284,2025-10-25 16:43:06.270713,2025-10-25 20:03:07.220467,200.0,Phone Call,Rep_07,0
LEAD_008122,2025-10-25 16:47:04.676342,2025-10-25 17:44:13.949266,57.2,Phone Call,Rep_02,0
LEAD_007774,2025-10-25 16:50:03.012465,2025-10-25 17:40:43.569013,50.7,Website Form,Rep_07,0
LEAD_001461,2025-10-25 16:51:36.309135,2025-10-25 17:10:32.033155,18.9,Website Form,Rep_04,0
LEAD_001588,2025-10-25 16:55:38.634763,2025-10-25 17:09:17.401344,13.6,Website Form,Rep_09,0
LEAD_001693,2025-10-25 17:13:48.921933,2025-10-25 18:02:58.845860,49.2,Website Form,Rep_10,0
LEAD_003945,2025-10-25 17:18:57.092907,2025-10-25 17:36:43.834701,17.8,Website Form,Rep_04,0
LEAD_005183,2025-10-25 17:35:06.812988,2025-10-25 18:46:20.976002,71.2,Website Form,Rep_03,0
LEAD_003801,2025-10-25 17:35:41.710101,2025-10-25 18:00:43.842105,25.0,Website Form,Rep_03,0
LEAD_000865,2025-10-25 17:40:54.773537,2025-10-25 17:56:00.921854,15.1,Website Form,Rep_07,0
LEAD_009463,2025-10-25 17:43:21.974357,2025-10-25 18:15:28.871284,32.1,Walk-in,Rep_12,0
LEAD_002751,2025-10-25 17:57:11.932521,2025-10-25 21:15:09.381142,198.0,Website Form,Rep_08,1
LEAD_000855,2025-10-25 18:07:44.365636,2025-10-25 18:18:47.821735,11.1,Website Form,Rep_05,0
LEAD_008822,2025-10-25 18:12:15.586877,2025-10-25 18:26:41.356484,14.4,Third Party Lead,Rep_09,0
LEAD_009849,2025-10-25 18:13:40.178230,2025-10-25 18:16:42.670422,3.0,Phone Call,Rep_10,0
LEAD_005637,2025-10-25 18:14:26.408965,2025-10-25 18:19:55.281237,5.5,Phone Call,Rep_09,1
LEAD_001828,2025-10-25 18:28:52.489507,2025-10-25 18:37:32.648053,8.7,Third Party Lead,Rep_03,0
LEAD_003682,2025-10-25 18:46:59.708804,2025-10-25 19:59:07.014631,72.1,Website Form,Rep_09,0
LEAD_004504,2025-10-25 18:50:31.534849,2025-10-25 19:02:50.753347,12.3,Dealer Referral,Rep_11,1
LEAD_006455,2025-10-25 18:58:13.349283,2025-10-25 20:04:48.823564,66.6,Third Party Lead,Rep_01,0
LEAD_008265,2025-10-25 19:00:49.541135,2025-10-25 19:05:07.548738,4.3,Third Party Lead,Rep_08,0
LEAD_008218,2025-10-25 19:16:58.200922,2025-10-25 20:39:05.599860,82.1,Website Form,Rep_08,0
LEAD_004056,2025-10-25 19:18:48.649609,2025-10-25 19:33:11.433116,14.4,Dealer Referral,Rep_03,1
LEAD_001434,2025-10-25 19:22:49.817818,2025-10-25 19:41:51.302520,19.0,Walk-in,Rep_05,1
LEAD_003393,2025-10-25 19:56:26.345911,2025-10-25 21:11:26.307331,75.0,Third Party Lead,Rep_04,0
LEAD_002556,2025-10-25 20:02:44.158959,2025-10-25 20:06:01.333638,3.3,Third Party Lead,Rep_11,0
LEAD_009966,2025-10-25 20:20:17.772320,2025-10-25 20:49:05.644824,28.8,Phone Call,Rep_02,0
LEAD_002066,2025-10-25 20:28:45.996901,2025-10-25 23:13:14.553820,164.5,Walk-in,Rep_04,0
LEAD_000658,2025-10-25 20:32:43.554207,2025-10-25 20:37:05.540322,4.4,Website Form,Rep_06,0
LEAD_003261,2025-10-25 20:35:49.290251,2025-10-25 21:02:30.898955,26.7,Website Form,Rep_01,0
LEAD_009951,2025-10-25 20:42:44.536888,2025-10-25 21:43:39.075714,60.9,Phone Call,Rep_02,0
LEAD_000957,2025-10-25 20:55:10.245132,2025-10-25 21:42:02.578494,46.9,Phone Call,Rep_06,0
LEAD_003190,2025-10-25 21:02:08.980953,2025-10-26 05:02:08.980953,480.0,Walk-in,Rep_08,0
LEAD_009547,2025-10-25 21:11:25.277058,2025-10-25 21:45:23.814611,34.0,Website Form,Rep_08,0
LEAD_008836,2025-10-25 21:33:56.068487,2025-10-25 21:51:38.484782,17.7,Dealer Referral,Rep_06,0
LEAD_004450,2025-10-25 21:45:04.025061,2025-10-25 21:54:30.388243,9.4,Walk-in,Rep_04,1
LEAD_002853,2025-10-25 21:47:09.684613,2025-10-25 23:26:34.552803,99.4,Website Form,Rep_08,0
LEAD_008182,2025-10-25 21:49:15.505168,2025-10-25 21:55:33.406191,6.3,Website Form,Rep_12,0
LEAD_009359,2025-10-25 21:49:26.928413,2025-10-25 22:06:48.997865,17.4,Third Party Lead,Rep_06,0
LEAD_005061,2025-10-25 21:51:51.401624,2025-10-25 22:43:19.493429,51.5,Third Party Lead,Rep_02,0
LEAD_002563,2025-10-25 22:04:14.027732,2025-10-25 22:18:01.373846,13.8,Dealer Referral,Rep_04,0
LEAD_004606,2025-10-25 22:09:58.080702,2025-10-25 22:24:20.601001,14.4,Third Party Lead,Rep_09,0
LEAD_009003,2025-10-25 22:23:32.194023,2025-10-25 22:42:12.131293,18.7,Walk-in,Rep_11,0
LEAD_007240,2025-10-25 22:39:45.831639,2025-10-25 22:57:08.675505,17.4,Website Form,Rep_09,0
LEAD_007627,2025-10-25 22:40:42.424536,2025-10-25 22:58:53.892310,18.2,Third Party Lead,Rep_05,1
LEAD_003874,2025-10-25 22:46:06.163097,2025-10-26 00:57:50.939437,131.7,Third Party Lead,Rep_11,0
LEAD_004608,2025-10-25 22:47:33.176806,2025-10-25 23:55:53.333546,68.3,Website Form,Rep_08,0
LEAD_000388,2025-10-25 22:51:07.290525,2025-10-25 23:04:25.297887,13.3,Website Form,Rep_10,0
LEAD_005995,2025-10-25 23:02:44.902871,2025-10-25 23:18:49.973997,16.1,Dealer Referral,Rep_12,0
LEAD_001920,2025-10-25 23:07:48.669166,2025-10-26 00:42:44.715192,94.9,Website Form,Rep_02,1
LEAD_008679,2025-10-25 23:07:54.993062,2025-10-26 00:21:36.243978,73.7,Phone Call,Rep_03,0
LEAD_005530,2025-10-25 23:09:56.417201,2025-10-25 23:15:55.532343,6.0,Website Form,Rep_02,0
LEAD_000664,2025-10-25 23:20:42.180562,2025-10-25 23:41:09.469836,20.5,Website Form,Rep_11,1
LEAD_000370,2025-10-25 23:20:55.370430,2025-10-26 07:20:55.370430,480.0,Dealer Referral,Rep_07,0
LEAD_004194,2025-10-25 23:21:18.124444,2025-10-25 23:27:35.948807,6.3,Walk-in,Rep_05,0
LEAD_001278,2025-10-25 23:29:23.654234,2025-10-26 00:37:47.684379,68.4,Third Party Lead,Rep_06,0
LEAD_004776,2025-10-25 23:37:20.276751,2025-10-26 02:51:20.229018,194.0,Third Party Lead,Rep_09,0
LEAD_009278,2025-10-25 23:41:44.890557,2025-10-26 00:02:30.759235,20.8,Phone Call,Rep_09,0
LEAD_002417,2025-10-25 23:42:41.393831,2025-10-26 00:24:33.946261,41.9,Website Form,Rep_12,0
LEAD_007638,2025-10-25 23:53:54.893392,2025-10-26 01:52:57.718811,119.0,Phone Call,Rep_08,0
LEAD_005767,2025-10-25 23:54:23.366833,2025-10-26 00:11:45.511604,17.4,Website Form,Rep_12,0
LEAD_000166,2025-10-25 23:59:52.369385,2025-10-26 01:44:03.330399,104.2,Third Party Lead,Rep_11,0
LEAD_006851,2025-10-26 00:43:01.362792,2025-10-26 01:59:58.771182,77.0,Website Form,Rep_02,0
LEAD_008911,2025-10-26 00:46:18.508912,2025-10-26 00:50:33.220429,4.2,Walk-in,Rep_07,1
LEAD_000944,2025-10-26 00:47:31.257714,2025-10-26 01:20:55.750525,33.4,Third Party Lead,Rep_09,1
LEAD_008436,2025-10-26 00:48:20.078086,2025-10-26 02:37:21.199308,109.0,Website Form,Rep_07,0
LEAD_005972,2025-10-26 00:49:08.601460,2025-10-26 01:14:37.359119,25.5,Website Form,Rep_05,0
LEAD_005455,2025-10-26 00:53:17.128561,2025-10-26 00:58:14.481415,5.0,Walk-in,Rep_10,1
LEAD_009040,2025-10-26 00:56:27.521023,2025-10-26 01:19:11.905054,22.7,Website Form,Rep_10,0
LEAD_004602,2025-10-26 01:12:51.548332,2025-10-26 01:36:36.435588,23.7,Walk-in,Rep_12,0
LEAD_009706,2025-10-26 01:17:29.178721,2025-10-26 01:22:49.079582,5.3,Website Form,Rep_12,0
LEAD_009022,2025-10-26 01:35:41.242806,2025-10-26 01:41:38.177042,5.9,Third Party Lead,Rep_12,0
LEAD_003297,2025-10-26 01:36:19.043725,2025-10-26 02:31:17.649994,55.0,Phone Call,Rep_01,1
LEAD_005213,2025-10-26 01:36:29.002837,2025-10-26 02:38:14.841498,61.8,Website Form,Rep_11,0
LEAD_006390,2025-10-26 01:41:35.239066,2025-10-26 02:37:16.701498,55.7,Phone Call,Rep_07,0
LEAD_009786,2025-10-26 01:41:45.476689,2025-10-26 02:04:03.585799,22.3,Walk-in,Rep_10,0
LEAD_002975,2025-10-26 01:52:22.643690,2025-10-26 01:54:51.674835,2.5,Website Form,Rep_09,0
LEAD_001846,2025-10-26 02:22:26.108988,2025-10-26 02:35:32.353967,13.1,Website Form,Rep_11,0
LEAD_007584,2025-10-26 02:30:15.266475,2025-10-26 02:39:50.926026,9.6,Website Form,Rep_04,0
LEAD_003188,2025-10-26 02:30:40.998939,2025-10-26 02:56:51.824002,26.2,Website Form,Rep_10,0
